cst_id,cst_firstname,cst_lastname,cst_gender,cst_city,cst_region,cst_email,cst_create_date
CUST101193,Mark,Rivera,Female,Cebu City,Davao Region,customer1192@example.com,17/06/2021
CUST101194,Grace,Villanueva,male,Panabo,Central Visayas,customer1193@example.com,03/04/2020
CUST101195,Liza,Castillo,F,Cagayan de Oro,Northern Mindanao,customer1194@example.com,08/06/2023
CUST101196,Nicole,Villanueva,Male,Manila,SOCCSKSARGEN,customer1195@example.com,25/04/2023
CUST101197,Grace,Reyes,F,Cagayan de Oro,SOCCSKSARGEN,customer1196@example.com,07/08/2022
CUST101198,Marco,Reyes,F,General Santos,Western Visayas,customer1197@example.com,09/10/2020
CUST101199,Patricia,Dela Cruz,F,General Santos,Western Visayas,customer1198@example.com,11/07/2024
CUST101200,Nicole,Santos,Female,Cagayan de Oro,Davao Region,customer1199@example.com,17/02/2022
CUST101201,Luis,Gonzales,,Davao City,Davao Region,customer1200@example.com,28/07/2023
CUST101202,Miguel,Santos,F,Iloilo,Western Visayas,customer1201@example.com,26/03/2024
CUST101203,Marco,Navarro,F,Tagum,Central Visayas,customer1202@example.com,13/09/2022
CUST101204,James,Villanueva,F,Iloilo,Metro Manila,customer1203@example.com,18/06/2020
CUST101205,Daniel,Castillo,M,Davao City,Western Visayas,customer1204@example.com,16/05/2024
CUST101206,Ella,Garcia,M,Cagayan de Oro,Central Visayas,customer1205@example.com,15/04/2023
CUST101207,Liza,Flores,M,General Santos,Western Visayas,customer1206@example.com,28/05/2024
CUST101208,Grace,Navarro,F,Cagayan de Oro,Western Visayas,customer1207@example.com,07/01/2023
CUST101209,Carlo,Bautista,M,General Santos,Northern Mindanao,customer1208@example.com,21/06/2024
CUST101210,Marco,Torres,F,Quezon City,Western Visayas,customer1209@example.com,10/04/2024
CUST101211,Nicole,Dela Cruz,Female,Davao City,Northern Mindanao,customer1210@example.com,23/01/2021
CUST101212,James,Bautista,M,Iloilo,Northern Mindanao,customer1211@example.com,06/11/2020
CUST101213,Miguel,Gonzales,Male,Cebu City,Western Visayas,customer1212@example.com,15/10/2020
CUST101214,Luis,Flores,female,Manila,SOCCSKSARGEN,customer1213@example.com,10/12/2023
CUST101215,Maria,Santos,F,Tagum,Davao Region,customer1214@example.com,08/03/2021
CUST101216,Ana,Navarro,M,Davao City,Metro Manila,customer1215@example.com,21/03/2022
CUST101217,Liza,Gonzales,F,Digos,Metro Manila,customer1216@example.com,19/11/2023
CUST101218, Grace ,Rivera,F,Digos,Metro Manila,customer1217@example.com,10/02/2022
CUST101219,Patricia,Torres,F,Manila,Western Visayas,customer1218@example.com,21/04/2020
CUST101220,Sofia,Cruz,M,Quezon City,Davao Region,customer1219@example.com,13/10/2021
CUST101221,Nicole,Ramos,F,General Santos,Western Visayas,customer1220@example.com,19/06/2020
CUST101222,Kevin,Villanueva,F,Manila,Northern Mindanao,customer1221@example.com,25/11/2021
CUST101223,Marco,Rivera,M,Davao City,Davao Region,customer1222@example.com,19/08/2023
CUST101224,Daniel,Santos,Male,Manila,Central Visayas,,24/07/2022
CUST101225,Sofia,Dela Cruz,M,Davao City,Davao Region,customer1224@example.com,29/04/2023
CUST101226,Marco,Flores,F,Cebu City,Metro Manila,customer1225@example.com,11/07/2020
CUST101227,Ana,Reyes,male,Digos,Metro Manila,customer1226@example.com,12/09/2023
CUST101228,Marco,Gonzales,M,General Santos,Metro Manila,customer1227@example.com,04/02/2022
CUST101229,Mark,Reyes,Male,Panabo,Davao Region,customer1228@example.com,31/05/2021
CUST101230,Carlo,Aquino,F,General Santos,Western Visayas,customer1229@example.com,19/03/2023
CUST101231,Patricia,Gonzales,F,Quezon City,Davao Region,customer1230@example.com,30/08/2020
CUST101232,Grace,Aquino,female,Quezon City,Northern Mindanao,customer1231@example.com,15/06/2022
CUST101233,Marco,Bautista,F,Digos,Central Visayas,customer1232@example.com,29/01/2022
CUST101234,Grace,Dela Cruz,M,Panabo,Western Visayas,customer1233@example.com,25/10/2020
CUST101235,Nicole,Villanueva,female,Cagayan de Oro,Central Visayas,,09/09/2024
CUST101236,Angela,Torres,Female,Cebu City,Western Visayas,customer1235@example.com,15/10/2021
CUST101237,Juan,Santos,Male,Tagum,SOCCSKSARGEN,customer1236@example.com,14/03/2020
CUST101238,Ana,Mendoza,M,Manila,Western Visayas,customer1237@example.com,08/03/2022
CUST101239,Carlo,Mendoza,M,Iloilo,Davao Region,customer1238@example.com,05/10/2024
CUST101240,Juan,Navarro,Male,Quezon City,Western Visayas,customer1239@example.com,18/04/2023
CUST101241,Liza,Dela Cruz,M,Cagayan de Oro,Northern Mindanao,customer1240@example.com,20/02/2023
CUST101242,James,Flores,M,Digos,SOCCSKSARGEN,customer1241@example.com,09/06/2024
CUST101243,Marco,Torres,Female,Digos,SOCCSKSARGEN,customer1242@example.com,31/05/2020
CUST101244,Miguel,Mendoza,M,Manila,Davao Region,customer1243@example.com,17/09/2022
CUST101245,Luis,Castillo,M,General Santos,Davao Region,,31/07/2021
CUST101246,Marco,Dela Cruz,M,Tagum,Western Visayas,customer1245@example.com,02/05/2023
CUST101247,Luis,Bautista,F,Cebu City,Davao Region,customer1246@example.com,14/03/2024
CUST101248,Miguel,Dela Cruz,Male,Tagum,SOCCSKSARGEN,customer1247@example.com,18/05/2020
CUST101249,Angela,Villanueva,male,Iloilo,Metro Manila,customer1248@example.com,11/10/2020
CUST101250,Marco,Mendoza,M,General Santos,Metro Manila,customer1249@example.com,14/09/2024
CUST101251,John,Santos,M,Digos,SOCCSKSARGEN,customer1250@example.com,04/06/2022
CUST101252,Sofia,Cruz,F,Davao City,Northern Mindanao,customer1251@example.com,21/07/2021
CUST101253,Maria,Bautista,F,Tagum,Metro Manila,customer1252@example.com,01/10/2020
CUST101254,James,Villanueva,F,Iloilo,SOCCSKSARGEN,customer1253@example.com,29/09/2021
CUST101255,Nicole,Garcia,female,Cagayan de Oro,Davao Region,customer1254@example.com,09/01/2020
CUST101256,Maria,Ramos,F,Iloilo,Northern Mindanao,customer1255@example.com,05/02/2021
CUST101257,John,Ramos,F,Iloilo,Davao Region,customer1256@example.com,25/11/2020
CUST101258,Kevin,Cruz,,Davao City,Central Visayas,customer1257@example.com,01/06/2020
CUST101259,Liza,Flores,M,Digos,Davao Region,customer1258@example.com,10/10/2024
CUST101260,Patricia,Castillo,female,Quezon City,Northern Mindanao,customer1259@example.com,23/11/2023
CUST101261,Carlo,Rivera,F,General Santos,SOCCSKSARGEN,customer1260@example.com,19/08/2024
CUST101262,Ella,Villanueva,F,Cagayan de Oro,Central Visayas,customer1261@example.com,08/03/2021
CUST101263,Sofia,Reyes,female,Cagayan de Oro,Central Visayas,customer1262@example.com,03/06/2021
CUST101264,Patricia,Garcia,F,Manila,Central Visayas,customer1263@example.com,23/05/2021
CUST101265,John,Torres,F,Iloilo,SOCCSKSARGEN,customer1264@example.com,02/10/2022
CUST101266,Juan,Cruz,M,Quezon City,Central Visayas,customer1265@example.com,23/11/2020
CUST101267,Maria,Ramos,Male,Cebu City,Central Visayas,customer1266@example.com,27/02/2021
CUST101268,Paolo,Santos,F,Cagayan de Oro,SOCCSKSARGEN,customer1267@example.com,20/10/2024
CUST101269,Marco,Reyes,M,Digos,Davao Region,customer1268@example.com,25/09/2021
CUST101270,Juan,Santos,Female,Tagum,Central Visayas,customer1269@example.com,06/11/2023
CUST101271,Paolo,Dela Cruz,Male,Manila,Western Visayas,customer1270@example.com,16/02/2021
CUST101272,Ana,Bautista,F,Davao City,Metro Manila,customer1271@example.com,31/07/2024
CUST101273,Ella,Cruz,M,Cebu City,SOCCSKSARGEN,customer1272@example.com,02/06/2023
CUST101274,Daniel,Rivera,F,General Santos,SOCCSKSARGEN,customer1273@example.com,31/03/2024
CUST101275,James,Dela Cruz,M,Manila,Central Visayas,,18/07/2022
CUST101276,Grace,Santos,M,Iloilo,Western Visayas,customer1275@example.com,19/06/2024
CUST101277,Daniel,Mendoza,F,Cagayan de Oro,Northern Mindanao,customer1276@example.com,14/10/2021
CUST101278,James,Castillo,M,Cagayan de Oro,Northern Mindanao,customer1277@example.com,12/05/2022
CUST101279,Juan,Reyes,M,General Santos,SOCCSKSARGEN,customer1278@example.com,20/04/2020
CUST101280,Luis,Reyes,Male,Digos,Davao Region,customer1279@example.com,02/11/2020
CUST101281,Grace,Villanueva,F,Davao City,Central Visayas,customer1280@example.com,20/10/2023
CUST101282,Grace,Ramos,,Davao City,Metro Manila,customer1281@example.com,11/08/2021
CUST101283,Paolo,Mendoza,female,Manila,Central Visayas,customer1282@example.com,02/07/2020
CUST101284,Patricia,Bautista,F,Iloilo,SOCCSKSARGEN,customer1283@example.com,10/06/2021
CUST101285,Paolo,Villanueva,,Davao City,Northern Mindanao,customer1284@example.com,27/09/2021
CUST101286,Juan,Mendoza,male,Digos,Metro Manila,customer1285@example.com,14/07/2023
CUST101287,Ella,Navarro,F,Cebu City,Davao Region,customer1286@example.com,11/06/2020
CUST101288,John,Santos,Female,Manila,Northern Mindanao,customer1287@example.com,16/02/2020
CUST101289,Ana,Dela Cruz,M,Manila,Northern Mindanao,customer1288@example.com,27/07/2023
CUST101290,Nicole,Ramos,Male,Cebu City,Western Visayas,customer1289@example.com,12/09/2020
CUST101291,John,Garcia,F,Davao City,Northern Mindanao,customer1290@example.com,25/01/2022
CUST101292,Luis,Rivera,M,Panabo,Western Visayas,customer1291@example.com,14/05/2023
CUST101293,Sofia,Rivera,M,General Santos,Central Visayas,customer1292@example.com,14/07/2022
CUST101294,Juan,Dela Cruz,female,Davao City,Metro Manila,customer1293@example.com,10/08/2020
CUST101295,Marco,Torres,F,Digos,SOCCSKSARGEN,customer1294@example.com,23/07/2023
CUST101296,Liza,Garcia,M,Digos,SOCCSKSARGEN,customer1295@example.com,27/03/2020
CUST101297, Carlo ,Navarro,M,Iloilo,Davao Region,customer1296@example.com,22/02/2021
CUST101298,Daniel,Reyes,F,Digos,Western Visayas,customer1297@example.com,15/07/2020
CUST101299,Liza,Torres,male,Iloilo,SOCCSKSARGEN,customer1298@example.com,11/07/2022
CUST101300,Juan,Navarro,Female,Manila,Western Visayas,customer1299@example.com,28/05/2023
CUST101301,James,Ramos,F,Cebu City,Northern Mindanao,customer1300@example.com,15/03/2023
CUST101302,Sofia,Ramos,M,Quezon City,Metro Manila,customer1301@example.com,07/09/2020
CUST101303,Daniel,Garcia,M,Quezon City,Metro Manila,customer1302@example.com,10/09/2021
CUST101304,Luis,Bautista,F,Panabo,Metro Manila,customer1303@example.com,20/09/2020
CUST101305,Nicole,Castillo,male,General Santos,Central Visayas,customer1304@example.com,08/09/2021
CUST101306,Daniel,Bautista,Female,Cagayan de Oro,Metro Manila,customer1305@example.com,18/02/2021
CUST101307,Carlo,Flores,F,Iloilo,Metro Manila,customer1306@example.com,25/08/2023
CUST101308,John,Gonzales,F,Davao City,Central Visayas,customer1307@example.com,13/09/2023
CUST101309,Sofia,Torres,F,General Santos,Western Visayas,customer1308@example.com,13/01/2024
CUST101310,Luis,Bautista,F,Panabo,Western Visayas,customer1309@example.com,26/12/2020
CUST101311,Liza,Garcia,F,Panabo,Northern Mindanao,customer1310@example.com,25/01/2020
CUST101312,Angela,Garcia,Male,Manila,Metro Manila,customer1311@example.com,04/03/2020
CUST101313,James,Navarro,F,Panabo,Western Visayas,customer1312@example.com,27/02/2024
CUST101314,Luis,Navarro,female,Manila,Central Visayas,customer1313@example.com,18/06/2024
CUST101315,Ella,Castillo,F,Iloilo,Western Visayas,customer1314@example.com,16/01/2021
CUST101316,Carlo,Dela Cruz,M,Manila,Davao Region,customer1315@example.com,26/04/2024
CUST101317,Grace,Villanueva,M,Tagum,Central Visayas,customer1316@example.com,11/08/2022
CUST101318,Kevin,Mendoza,F,Tagum,Western Visayas,customer1317@example.com,28/11/2020
CUST101319,Sofia,Navarro,F,General Santos,SOCCSKSARGEN,customer1318@example.com,17/07/2021
CUST101320,Paolo,Gonzales,F,Cagayan de Oro,Metro Manila,customer1319@example.com,22/04/2021
CUST101321,Ana,Navarro,Female,Manila,Metro Manila,customer1320@example.com,06/10/2023
CUST101322,Carlo,Aquino,M,General Santos,Central Visayas,customer1321@example.com,05/12/2020
CUST101323,Liza,Gonzales,Male,Tagum,Western Visayas,customer1322@example.com,25/11/2020
CUST101324,Luis,Rivera,Female,Iloilo,Central Visayas,customer1323@example.com,19/07/2023
CUST101325,Luis,Flores,F,Iloilo,Davao Region,customer1324@example.com,27/06/2021
CUST101326,Mark,Torres,F,Cebu City,Northern Mindanao,customer1325@example.com,26/03/2021
CUST101327,Daniel,Garcia,M,Cebu City,Metro Manila,customer1326@example.com,25/12/2023
CUST101328,Maria,Navarro,F,Iloilo,SOCCSKSARGEN,,03/08/2024
CUST101329, Daniel ,Gonzales,Female,General Santos,Central Visayas,customer1328@example.com,26/09/2022
CUST101330,Angela,Flores,female,Tagum,SOCCSKSARGEN,,29/01/2024
CUST101331,Sofia,Mendoza,F,Cebu City,Western Visayas,customer1330@example.com,23/02/2024
CUST101332,Grace,Reyes,M,General Santos,Metro Manila,customer1331@example.com,25/11/2022
CUST101333,Sofia,Torres,Male,Manila,Western Visayas,customer1332@example.com,02/02/2024
CUST101334,Patricia,Garcia,Female,Manila,Central Visayas,customer1333@example.com,17/01/2020
CUST101335,Liza,Rivera,F,General Santos,Central Visayas,customer1334@example.com,04/03/2020
CUST101336,Marco,Navarro,male,Digos,Western Visayas,customer1335@example.com,09/05/2024
CUST101337,Nicole,Cruz,M,General Santos,Metro Manila,customer1336@example.com,09/09/2020
CUST101338,Carlo,Reyes,M,Cebu City,Metro Manila,customer1337@example.com,02/08/2023
CUST101339,James,Villanueva,M,Cebu City,Central Visayas,customer1338@example.com,26/01/2022
CUST101340,Sofia,Gonzales,M,Cagayan de Oro,SOCCSKSARGEN,customer1339@example.com,19/11/2023
CUST101341,Liza,Bautista,male,Cagayan de Oro,Davao Region,customer1340@example.com,12/04/2023
CUST101342,Ana,Reyes,F,Iloilo,Davao Region,customer1341@example.com,09/05/2020
CUST101343,Ana,Reyes,M,Panabo,Central Visayas,customer1342@example.com,29/08/2021
CUST101344,Kevin,Garcia,F,Tagum,Davao Region,customer1343@example.com,29/06/2023
CUST101345,Mark,Bautista,F,Manila,Central Visayas,customer1344@example.com,16/07/2024
CUST101346,Marco,Bautista,F,Iloilo,Metro Manila,customer1345@example.com,19/12/2023
CUST101347,Luis,Villanueva,M,Cebu City,Central Visayas,customer1346@example.com,24/05/2024
CUST101348,Grace,Reyes,Male,General Santos,Northern Mindanao,customer1347@example.com,17/09/2024
CUST101349,Grace,Cruz,M,Digos,Northern Mindanao,customer1348@example.com,28/05/2024
CUST101350,Kevin,Gonzales,Female,General Santos,Metro Manila,customer1349@example.com,10/11/2022
CUST101351, Maria ,Gonzales,M,Davao City,SOCCSKSARGEN,customer1350@example.com,28/08/2021
CUST101352,Paolo,Castillo,Female,Cagayan de Oro,Western Visayas,customer1351@example.com,03/07/2022
CUST101353,Miguel,Reyes,male,Panabo,Metro Manila,customer1352@example.com,03/12/2023
CUST101354,Ella,Reyes,M,Panabo,Davao Region,customer1353@example.com,04/02/2022
CUST101355,John,Santos,M,Cagayan de Oro,Northern Mindanao,customer1354@example.com,04/02/2024
CUST101356,Miguel,Castillo,female,Iloilo,Central Visayas,customer1355@example.com,16/06/2023
CUST101357,Angela,Villanueva,F,Panabo,Northern Mindanao,customer1356@example.com,11/01/2021
CUST101358,Ana,Aquino,Male,Iloilo,Western Visayas,customer1357@example.com,15/07/2024
CUST101359,Ana,Dela Cruz,M,Cagayan de Oro,Central Visayas,customer1358@example.com,03/03/2024
CUST101360,Paolo,Bautista,M,Iloilo,SOCCSKSARGEN,customer1359@example.com,15/12/2022
CUST101361,Maria,Santos,F,Digos,Northern Mindanao,customer1360@example.com,15/12/2020
CUST101362,Maria,Villanueva,female,Iloilo,Central Visayas,customer1361@example.com,13/02/2021
CUST101363,Paolo,Gonzales,M,Cebu City,Western Visayas,customer1362@example.com,19/02/2024
CUST101364,John,Castillo,Female,Cebu City,Northern Mindanao,customer1363@example.com,01/02/2020
CUST101365,Kevin,Gonzales,Male,Cagayan de Oro,Western Visayas,customer1364@example.com,20/05/2022
CUST101366,Juan,Ramos,M,General Santos,Metro Manila,customer1365@example.com,19/01/2023
CUST101367,Angela,Flores,M,Cagayan de Oro,Metro Manila,customer1366@example.com,22/02/2021
CUST101368,Miguel,Mendoza,M,Quezon City,Central Visayas,customer1367@example.com,05/04/2024
CUST101369,Marco,Gonzales,F,Manila,SOCCSKSARGEN,customer1368@example.com,29/07/2022
CUST101370,Nicole,Castillo,Male,Davao City,Western Visayas,customer1369@example.com,28/04/2020
CUST101371, Luis ,Garcia,F,Cebu City,Northern Mindanao,customer1370@example.com,30/07/2021
CUST101372,Angela,Rivera,M,Quezon City,Metro Manila,customer1371@example.com,16/12/2021
CUST101373,Sofia,Santos,Male,Manila,SOCCSKSARGEN,customer1372@example.com,05/02/2021
CUST101374,Sofia,Ramos,F,General Santos,Northern Mindanao,customer1373@example.com,19/08/2024
CUST101375,Luis,Garcia,F,Digos,Metro Manila,customer1374@example.com,10/10/2021
CUST101376,Marco,Aquino,F,Cebu City,Western Visayas,customer1375@example.com,22/06/2022
CUST101377,Marco,Torres,M,Cebu City,Northern Mindanao,customer1376@example.com,21/08/2022
CUST101378,James,Torres,Male,Digos,Metro Manila,customer1377@example.com,01/02/2021
CUST101379,Liza,Aquino,F,General Santos,Metro Manila,customer1378@example.com,19/10/2022
CUST101380,Liza,Bautista,F,Digos,Northern Mindanao,customer1379@example.com,28/09/2021
CUST101381,Marco,Torres,M,Davao City,Northern Mindanao,customer1380@example.com,19/01/2020
CUST101382,Carlo,Rivera,F,Davao City,Metro Manila,customer1381@example.com,04/01/2022
CUST101383,Angela,Flores,Male,Davao City,Northern Mindanao,customer1382@example.com,16/11/2022
CUST101384,Luis,Cruz,F,General Santos,SOCCSKSARGEN,customer1383@example.com,30/07/2020
CUST101385,Paolo,Santos,male,Cagayan de Oro,Metro Manila,customer1384@example.com,03/11/2023
CUST101386,John,Garcia,male,General Santos,Western Visayas,customer1385@example.com,04/04/2023
CUST101387,Kevin,Castillo,M,Iloilo,Central Visayas,customer1386@example.com,11/07/2021
CUST101388,Angela,Navarro,Male,Panabo,Northern Mindanao,customer1387@example.com,01/12/2022
CUST101389,Luis,Mendoza,F,Digos,Central Visayas,customer1388@example.com,30/06/2021
CUST101390,Ella,Flores,,Panabo,Western Visayas,customer1389@example.com,11/03/2023
CUST101391,Angela,Villanueva,M,Panabo,Central Visayas,customer1390@example.com,04/10/2020
CUST101392,Liza,Ramos,M,Cagayan de Oro,Northern Mindanao,customer1391@example.com,04/01/2023
CUST101393,Marco,Santos,F,Digos,Davao Region,customer1392@example.com,09/04/2020
CUST101394,Grace,Santos,M,Digos,Metro Manila,customer1393@example.com,31/01/2020
CUST101395,John,Flores,Male,Cebu City,Western Visayas,customer1394@example.com,02/04/2021
CUST101396,Kevin,Torres,F,Quezon City,Metro Manila,customer1395@example.com,10/11/2020
CUST101397,Nicole,Villanueva,M,Panabo,Northern Mindanao,customer1396@example.com,02/06/2022
CUST101398,Daniel,Ramos,F,Tagum,Northern Mindanao,customer1397@example.com,25/10/2020
CUST101399,Juan,Bautista,female,Panabo,Central Visayas,customer1398@example.com,16/03/2021
CUST101400,Carlo,Ramos,Female,Cagayan de Oro,Central Visayas,customer1399@example.com,25/06/2020
CUST101401,Luis,Mendoza,F,Iloilo,Northern Mindanao,customer1400@example.com,15/05/2024
CUST101402,John,Aquino,M,Tagum,SOCCSKSARGEN,customer1401@example.com,16/08/2023
CUST101403,Carlo,Ramos,M,Davao City,Northern Mindanao,customer1402@example.com,26/01/2021
CUST101404,Angela,Castillo,male,Cagayan de Oro,Northern Mindanao,customer1403@example.com,04/08/2020
CUST101405,Mark,Garcia,Female,Iloilo,Metro Manila,customer1404@example.com,10/03/2024
CUST101406,Mark,Aquino,F,Cagayan de Oro,Western Visayas,customer1405@example.com,17/04/2023
CUST101407,Angela,Dela Cruz,male,Iloilo,Central Visayas,customer1406@example.com,13/05/2024
CUST101408,Luis,Bautista,M,Cebu City,Western Visayas,customer1407@example.com,17/11/2020
CUST101409,Juan,Bautista,Male,Davao City,Davao Region,customer1408@example.com,07/10/2021
